id,tweet,emotion
4580,Keep in mind. We're all weak. Don't insult people just because they're human.,anger
5380,My baby gets her shuts today,neutral
2438,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety #anxiety",fear
2673,You make me breathless.,fear
5632,My 70-200mm lens hood fell in the #red-sea,neutral
3220,@NaziaMemon01 yeah a terror packed terror supported speech..,fear
991,I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous,sadness
1411,@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,joy
4365,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,anger
2170,@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,joy
5671,@Ekstatikladii sorry love had no left overs  but come through sat @ mi casa for ton's birthday! we'll have tons of food,neutral
2119,"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various",joy
2609,Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,fear
1142,"them cold, dark nights are slowly creeping in 🌌",sadness
4424,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger
5523,"@joelyuk If you think Florida's heat will be too much, I will reluctantly take your place",neutral
1238,"This is the day You've made, \n\nLet us rehoi rejoice and be glad with all that I am. \n\n😊💖\n\n#aja \nGood morning!!!!",joy
3668,@CBSBigBrother she's pathetic!!! Hated Nicole for being cute &amp; having a showmance &amp; she couldn't get one! #bitter #uglycry #BBMichelle 😖,anger
3495,"#twitter #users Tweeting on twitter is like playing a game against the computer. Where's the life, Everyone too #afraid to say something?",fear
4991,Is off to meet my folks after a while...gonna b a working weekend too,neutral
3342,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help  #heart #HeartRacing,fear
4060,Follow me on Snapchat 👻 Carlabtst15 #snapchat,anger
5427,wants to buy really red* lipstick. But I won't wear it that often,neutral
2708,"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL",fear
4224,dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails,anger
4959,Damn Latvian beaurocracy. As a non-resident I can't publish my braille highway code. Another blind alley  Woe is me. Anyone speak farsi?,neutral
5004,@rachmurrayX  were do you  work??,neutral
940,@thetroche94 @ramiro_cedeno yeah if you want to become obese it is! 😅 I can afford it so I don't think it's that serious haha,sadness
4102,"@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate",anger
4771,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes,anger
5839,can't figure out at what time(french hour) the new moon trailer will be up since I can't watch the MTV movie Awards from Paris... ?,neutral
906,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",sadness
508,"@ThomasHCrown @laurakfillault As a historic evangelical, I wonder if the Donatists had a point? What dreadful clergy in my fmr. circles.",sadness
3658,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,anger
2460,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,fear
3358,"@nicky57672 Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani",fear
2309,"#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",joy
4190,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger
4279,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️,anger
441,@RossKemp great programme tonight #sad #upsetting #extremeworld,sadness
2583,The terror threat level really need to be raised,fear
4799,"Y'all bitches be so angry and bitter, that must truly suck lol",anger
1175,"I don't know why everyone is pretending to be sad about angelina and brad, everyone knows his dumb ass should've stayed with jennifer.",sadness
1959,For what a beautiful day. #elated,joy
1789,Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!,joy
5048,"??????? ????????? ?? Google Chrome - ?? ???????, ?? ??? ???????? ??? ?? Firefox",neutral
4623,"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏",anger
4434,I'm nothing but a hateful and bitter fag,anger
2645,a #monster is only a #monster if you view him through,fear
5302,Ok I might be a lil slow what does &quot;FF#&quot; mean?!  http://myloc.me/1Zx6,neutral
788,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",sadness
726,"@Jay_2752 thank you, I shall mourn her",sadness
2317,Watch this amazing live.ly broadcast by @ittzdevin #lively #musically,joy
1843,"@JoyAnnReid I totally understood his point, but we need a better messenger and the laughter just pissed me off! 😡",joy
5157,Dinner &amp; shower time...then back to revision  5 days left!!!!,neutral
2515,"@Tik115 Issue with that is, will the effort involved get back the amount I put into it? That's what I'm fearful of.",fear
786,In need of a serious nap rn,sadness
908,Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,sadness
5146,@ramtops the recession. her hotel are restructuring how the accounts are done. adds a bit more pressure in the short term but we'll cope,neutral
1105,At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society,sadness
121,"A pessimist sees the difficulty in every opportunity, an optimist sees the opportunity in every difficulty' -Sir Winston Churchill-",sadness
902,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,sadness
2642,@united horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines,fear
3671,I'm so annoyed/sad YouTube is burning itself to the ground 🙄🙄,anger
82,"All I'm learning about at college atm is Sylvia Plath, Stalin's purges and natural disasters, gloomy af",sadness
5718,@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow,neutral
712,wow almost all the T-Mobile stores in San Diego are out of Note7 replacements #sadness I need to get mine replaced,sadness
5052,@KimKardashian i was watchin tv yesterday and the media is on u. u were number five i think for worst beach bodies because of ur butt,neutral
1149,@SizweM01 and it's kinda depressing hey!!! 😑,sadness
2997,I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me #frightened,fear
904,@j__a__i I actually understand it for plumbers etc. Wire would get in the way while under a sink,sadness
4167,@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸,anger
3922,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,anger
2058,"342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots",joy
5159,hmmmmï¿½being home isn't *all* great  http://u.nu/8m68,neutral
710,Incredibly shocked and disappointed with @united customer service. Really making me rethink flying with them in the future. #unhappy,sadness
4572,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge,anger
3510,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare,fear
4117,Need a new outlet for #rage,anger
1877,Punchline king is back! @Paedeezy 🔥🔥🔥🔥🔥🔥🔥💯💯💯 #bright city lights,joy
1247,@liamch88 yeah! :) playing well #optimism,joy
872,Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods,sadness
2046,@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile,joy
2703,Dates in the glove box' is pure panic excuse #GBBO,fear
716,"@Eeevah14 don't I know it, try not to fret my sweet little pupper",sadness
1615,"I love seeing happy women, that glow is something real.",joy
3982,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger
1278,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday  #eatcake",joy
639,What a grim night #GetTheFireLit 🔥,sadness
4327,schneiderlin taking his revenge for the 2 fouls,anger
5903,ups ketauan cabut nih gimana dong,neutral
1780,Accept the challenges so that you can feel the exhilaration of victory!!,joy
3960,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######,anger
5695,"Plane tickets to UK and everywhere to Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet",neutral
982,California sissified pages: ruling class separation in passage to dispirit attestative alphanumeric code: WyrdljPyu,sadness
2219,"Ooh #hygge, candles, jasmine tea &amp; #GBBO",joy
5597,"jus woke up, late  runnin to work have students to train!",neutral
575,Sigh. I got a B- .. #depressing,sadness
1482,@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1,joy
450,Listening to @wdwradio at work is my slice of sunshine in this dreary cube world #9to5life,sadness
5669,"@E_L_S How was the game? Unfortunately, teh Cavs lost  I'm sure you had fun though",neutral
2913,"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI",fear
2004,Never make a #decision when you're #angry and never make a #promise when you're . #wisewords,joy
2967,@carlybigelow13 first you take the room now you wanna beat me up,fear
1111,@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,sadness
2568,What the fuck is he even doing ? He should be off that's fucking horrific !,fear
357,The most depressing part of being ill is that your taste goes 😫,sadness
2748,It's so funny cause Cooper's going to go farther than the people who bully her,fear
2224,some say my lover is a pale green light\nhe hovers high where the moon shines bright,joy
5939,off to work for the day,neutral
4874,"@antwanduncan ew, tongue kiss",neutral
850,"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant",sadness
4272,Follow up. Follow through. Be #relentless. #success,anger
311,"#savemoney and #savelifes @ your #openbar @your #weddingreception. Close it 1-2 hours early, forcing your guests to sober up before driving.",sadness
1590,"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.",joy
5652,@iamepiclyamazin but....why?!,neutral
3621,A @FirstBSA not turning up? Why am I not surprised. Late for work again!,anger
3689,"@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!",anger
1859,Decide to stop being afraid. To just stop. What are you now free to do?\n\n#brave #free #honest #healthy #happy #life #living #optimism #love,joy
1758,crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤,joy
51,Hate being sober so I popped two,sadness
3571,@Rosie #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there ❤️,fear
4502,I can't guess if you holding a grudge against the best',anger
5363,Bandwith limit exceed on filaty,neutral
5751,im up  ..going to work!,neutral
4881,She didn't make the challenge,neutral
2279,"The world needs more laughter, more love, and a little more of you. - R.M Drake.",joy
1779,@NateBLoL no it was that clear American naturally flavored sparkling water,joy
3729,"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",anger
2398,@OilersFanSean yup I feel dirty cheering,joy
2213,Accept the challenges so that you can feel the exhilaration of victory. George S. Patton\n#quote #motivation #entrepreneur,joy
3806,Why did Alex just growl at me.. 😂😂😂,anger
4152,Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡,anger
4696,@HuffPostUK  NO greater wrath than a woman scorned.,anger
4187,@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying,anger
1452,"GKN so lively as well, mad quick",joy
2148,"Hey @AppleSupport, would be nice to have “click to pause” or “pause when window inactive” on animated GIFs for macOS Messages app",joy
2575,So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,fear
1164,"@DxfyingGrxvity - that were rather forlorn, scanning the witches house before resting back on Elphie. 'The Grimmerie is gone.'",sadness
3258,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited,fear
2830,@andrewspoooner wouldn't cross the street to piss on its server if it was on dire,fear
1931,"@MrHenvin Thank you, happy birthday to you as well!",joy
876,"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural",sadness
1851,@MillieetylerX I thought everyday was a glee day??,joy
1773,@_Kdddd drop some off at 1133 cheery,joy
2985,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary,fear
5386,In 1 horse town + 2 blown out car speakers =,neutral
2033,And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen,joy
1014,No quite sure how Craig Gordon's stayed on the park there !!,sadness
4307,so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,anger
5419,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE,neutral
1778,having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling,joy
5498,@daveg38 yeah work today  never mind only one day then sun sun sun....,neutral
5528,needs to mug for Chinese A's but doesn't feel like it.,neutral
282,@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,sadness
595,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...,sadness
5125,@MyDailyRoutine yeahhh. &amp;dont judge my pillow,neutral
3536,Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide #anxiety,fear
382,i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main,sadness
4586,@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger
5437,@ poll : was trying to get it to work in a powerpoint to no avail.,neutral
5999,I am dreading shopping for a swimsuit,neutral
2596,I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day,fear
5935,@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,neutral
3436,That free kick from Rooney was awful,fear
3147,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati",fear
1885,"Good morning, Trondheim! #optimism #productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿",joy
1067,Beats is accurately all-powerful with respect to high-quality high-frequency speaker in re the extra desolate relating to fire-ea:…,sadness
1900,"On my way rejoicing, to the pulpit @ Park City Baptist Church, Surrey BC. for Midweek Service.",joy
351,"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace",sadness
4963,@CrAppleton for sure....I still got 2 hrs till I will be home at the fridge  but then BEER BEER BEER lol,neutral
822,My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe,sadness
1599,There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,joy
3877,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .",anger
3763,@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂,anger
5247,Going to a wake of a dear friend Marlito Sy tonight in Novaliches,neutral
3456,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe,fear
1339,A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .,joy
1524,angel delight is my everything,joy
4989,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?",neutral
4789,Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻  #petty,anger
4889,@leslieyuko mine too,neutral
4169,"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",anger
4841,@Mezandy me! @DOcreative,neutral
4751,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons.,anger
5233,"up and about to do my hair...ugh, i dont want to go to work today!",neutral
1461,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL,joy
4223,not to be That Person™ but i get bitter seeing some ravi stans,anger
5421,I was rooting for Betty.,neutral
2757,I really wanna go fright night at Thorpe Park next month 👻,fear
4091,@Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to settle,anger
3164,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,fear
2026,@sardesairajdeep @narendramodi. U seem 2 b more happy abt the dvlpt Nything dat fails for Modi make u elated even @the cost of de country?,joy
2338,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.,joy
2166,"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",joy
30,@LacesUntied_ yea lol catchy you fret,sadness
707,Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;,sadness
4948,http://twitpic.com/667hh - this is what happened after installing office for Mac  #badmicrosoft,neutral
2872,US you need to band together not apart #nevertrump he promotes hatred and fuels,fear
482,"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds",sadness
410,Higginbotham's flippant dismissal of any worries around Carrick's lack of pace is dismal. Against nimble midfielders Carrick will be exposed,sadness
3663,Connivers blind to existential fury,anger
2793,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible,fear
4527,@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger
3855,Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,anger
4776,Beyoncé resentment gets me in my feelings every time. 😩,anger
3777,is it an insult or compliment to be told i look like a really happy duck,anger
5582,"@pickassoreborn thanks, now its going to rain all weekend",neutral
2543,Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.,fear
490,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,sadness
63,"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",sadness
453,@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..,sadness
640,"There is no dark side in the moon. In fact, it's all dark.'\nGerry O'Driscoll at the end of 'The Dark side of the Moon'",sadness
3836,Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,anger
2274,People who cheer for sports teams completely outside of New Jersey or PA piss me off,joy
4012,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming,anger
5245,"@melkoo Hi Mel, if you feel unhappy just take a bit of fries but don't overdo.  If can help it don't",neutral
1243,i bet dat dog eating name brand cheerios. cant relate. i eat cheery O's,joy
1264,"Luis Ortiz ducked by Ustinov which means fights off, and he left @GoldenBoyBoxing future not looking to bright for Ortiz #boxing",joy
1294,Take my kindness for weakness when you acting silly keeping it 100 ain't your forté  #ChrisBrown #TeamBreezy,joy
5578,Getting ready for the theatre but I don't seem to like any of my clothes at the moment  I Might just wear what I've been wearing all day..,neutral
4040,Eat my ass' is no longer an insult,anger
1029,@AmontanaW I nearly dropped my phone into the sink HAHAHAHA,sadness
423,"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",sadness
1206,No doubt.... #smiling ...the best #medicine 😊😊😊,joy
3582,@Wild_Lucario_ *chuckles* did I scare you?,fear
4837,cannot relaxing because she have to practice for her graduation,neutral
4175,@Arsenal Giroud's beard is making me angry.,anger
3056,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of #terrorism,fear
509,"@MHChat if we don't understand how to express our emotions to others, may lead to sadness / loneliness &amp; neg impact on long term mh #MHChat",sadness
2436,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,fear
4185,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger
281,@jamiesonhelen @MarianKeyes all three of my agin's on the pout .,sadness
5653,Why doesnt joe sing in anything  no affence nick but ur stealing the spotlight with guitar and singing !,neutral
4750,Bloody parking ticket 😒💸,anger
1283,"@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people",joy
3514,@pixietangerine @hatersbackoff im so exited!! I am shaking so much 😍😍 and im so pround of Colleen and the fandom! Everyone is amazing 😍,fear
2537,@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,fear
1390,“Set a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.” \n― #BobProctor,joy
967,😑😑😑&lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression,sadness
995,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,sadness
2350,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy
1794,@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs,joy
3226,"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.",fear
953,The @Orioles are in contention and hosting @RedSox nation and Camden is empty #sad,sadness
4237,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##,anger
25,"#AutumnalEquinox the nights are drawing in, what a great time to look at putting up some new #lights #dark #showroom #news #wirral",sadness
5075,Strike one.    (Three and I'm out.),neutral
675,I sulk too much for my own good.,sadness
843,@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,sadness
5031,@ work do not feel like bein in dis bitch today,neutral
5065,I wanna do something tonight after work.... But I dunno what...,neutral
7,or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy,sadness
3975,Me and these burns that I pick up off the pitches don't get on at all like 😢😢,anger
2095,@philjame5 @spoke_bros wow! that looks bright,joy
1215,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends",joy
4381,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha,anger
3429,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott",fear
2499,Let's refuse to live in #fear -  #c$%t,fear
5531,"@tommcfly @dougiemcfly broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it",neutral
4168,I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,anger
4788,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming,anger
1584,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #hilarious #lol",joy
4543,"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger
1878,I love my family so much #lucky #grateful #smartassfamily #hilarious #love,joy
1846,"When we give cheerfully and accept gratefully, everyone is blessed. »Maya Angelou",joy
1383,"#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic",joy
138,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues",sadness
3617,Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter,anger
3477,6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,fear
5933,@CheskieBear to go in their next live chat.,neutral
5840,@PGATOUR Dang I should have stuck with him in my fantasty picks,neutral
5334,"@reba Wish I could listen but because I'm from Canada, the website won't let me!",neutral
818,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,sadness
1178,ima kitchen sink,sadness
5600,@moriagerard I haven't had one for a long time. Too expensive,neutral
5838,@Willtothe no...i'm just tired..,neutral
5445,my sensors don't seem to want to last for more than 3 1/2 days,neutral
1719,3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.,joy
2442,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD?  #creepy #EnoughIsEnough,fear
1586,Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday,joy
5620,i hope my morning show doesn't get cancelled!,neutral
4417,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes,anger
2092,@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,joy
396,Well i did hear once before that girls are attracted to men that look like their dad!  👌,sadness
4176,@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂,anger
155,"@Megane_Matt @HikariMorou next to despair, hope shines even brighter (you get me Matt)",sadness
4549,@DJ_JeanFranko growl!!!,anger
3078,"@Diana_Buds well, did she make you laugh with her panic mania or not??¿",fear
5544,Venus is out at the French Open,neutral
1757,@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness,joy
2158,#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela,joy
5981,@hollypop04 mmm  Where is it Holly?,neutral
1551,"Zeph 3:17 'The Lord...is in your midst, a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love'",joy
1015,I'm too sober time to get shit faced,sadness
2175,A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS,joy
4602,@lyssababe615 \nIf this room was burning 🔥,anger
1303,@yeldarbkered You've got quite the cheery young Souls fan. :),joy
195,@everton_de_leon @sterushton Genuinely grim stuff. Over a century of history sold off by some porn baron twats for a minty new stadium. Urgh,sadness
5252,"@jakeboyd, oh noooo!  if i blow a tire you're reaaaally going to have to send up some batman smoke.",neutral
2702,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India,fear
219,@JensenAckles @jarpad whatever Sam is holding on your tee looks like it's got a droop on 😂,sadness
1634,I've got some new pens to break in. Name an animated series and I'll draw you in that style 🖍,joy
1298,@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
2351,"@TurtleTitan2003 (She laughed a bit. Of course it was! Aria shook her head, calming her mirth so she could listen to Mikey.) No, actually. +",joy
3525,@britishairways term 5 security queues at arrivals #shocking,fear
1772,Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh,joy
1865,Getting cable hooked up in new place just in time for @NBCChicagoPD and @NBCChicagoMed premiers is like God smiling down on me. #OneChicago,joy
4265,@Kristiann1125 lol wow i was gonna say really?! haha have you seen chris or nah? you dont even snap me anymore dude!,anger
1767,@GreggDoyelStar I'm sure you'll have a heyday if they do,joy
338,@m_giacchino will this be aired on radio or filmed? Lots of fans over the pond too! #wales,sadness
3077,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus,fear
3592,Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust,fear
1518,"@jmomahony thank you for your support, but it was not an attempt at levity.",joy
4217,@marthalyssa yep. LOL,anger
3168,#panic Panic attack from fear of starting new medication,fear
3966,@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?,anger
3089,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times",fear
2657,@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear
5356,"@kreativemess ah yes, I know that feeling",neutral
4395,Paul forever. Paul should have won! Paul played such a better game! #BB18,anger
5872,contemplating when to hand in my lovely car,neutral
3693,@ZubairSabirPTI  pls dont insult the word 'Molna',anger
1478,A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over,joy
658,@bldmovs sadly beautiful photo.,sadness
5232,I hate today.,neutral
2355,The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n  #inspire,joy
604,When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment,sadness
